current_ranking,player_name,return_break_point_opportunities,return_break_points_converted_percent,return_first_serve_points_won_percent,return_games_played,return_games_won_percent,return_points_won_percent,return_second_serve_points_won_percent,total_points_won_percent,service_aces,service_break_points_faced,service_break_points_saved_percent,service_double_faults,service_first_serve_percent,service_first_serve_points_won_percent,service_games_played,service_games_won_percent,service_points_won_percent,service_second_serve_points_won_percent,surface,url,year
184,Tommy Robredo,16,69%,29%,43,26%,37%,49%,49%,15,20,45%,5,62%,68%,41,73%,62%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
184,Tommy Robredo,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=101-200,2012
8,Stefanos Tsitsipas,414,37%,30%,733,21%,36%,48%,52%,371,299,63%,130,64%,76%,748,85%,68%,53%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
8,Stefanos Tsitsipas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
8,Stefanos Tsitsipas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
7,Kei Nishikori,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
6,Alexander Zverev,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
5,Daniil Medvedev,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
4,Dominic Thiem,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
3,Roger Federer,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1998
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
2,Rafael Nadal,7,71%,39%,18,28%,41%,47%,49%,1,18,61%,1,86%,59%,18,61%,55%,29%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
2,Rafael Nadal,7,71%,39%,18,28%,41%,47%,49%,1,18,61%,1,86%,59%,18,61%,55%,29%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
2,Rafael Nadal,13,31%,20%,26,15%,30%,40%,46%,2,11,45%,9,78%,63%,25,76%,61%,53%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
2,Rafael Nadal,32,31%,55%,44,23%,63%,75%,76%,6,25,64%,11,69%,95%,44,80%,91%,81%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
2,Rafael Nadal,38,34%,26%,46,28%,40%,60%,51%,7,33,67%,5,72%,68%,48,77%,63%,50%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
2,Rafael Nadal,104,47%,31%,163,30%,40%,53%,52%,22,100,66%,21,73%,67%,168,80%,63%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
2,Rafael Nadal,187,41%,33%,279,27%,43%,56%,55%,37,169,64%,46,73%,70%,285,79%,66%,56%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
2,Rafael Nadal,13,38%,27%,42,12%,31%,38%,46%,4,28,57%,11,67%,66%,43,72%,60%,48%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
2,Rafael Nadal,188,40%,33%,275,28%,40%,51%,52%,33,169,65%,47,69%,67%,283,79%,64%,56%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
2,Rafael Nadal,124,48%,35%,150,40%,46%,61%,54%,20,90,54%,26,72%,66%,159,74%,62%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
2,Rafael Nadal,325,43%,33%,467,30%,41%,53%,52%,57,287,61%,84,70%,67%,485,77%,63%,54%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
2,Rafael Nadal,316,41%,32%,439,29%,41%,55%,54%,97,169,60%,67,68%,71%,443,85%,67%,58%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
2,Rafael Nadal,33,24%,23%,49,16%,34%,51%,51%,20,14,64%,6,68%,78%,46,89%,71%,56%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
2,Rafael Nadal,496,50%,42%,543,46%,48%,59%,57%,102,266,67%,58,70%,70%,549,84%,66%,56%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
2,Rafael Nadal,845,46%,37%,"1,031",38%,45%,57%,55%,219,449,64%,131,69%,71%,"1,038",84%,66%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
2,Rafael Nadal,249,42%,29%,417,25%,38%,53%,52%,131,169,67%,58,65%,72%,412,87%,67%,58%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
2,Rafael Nadal,80,35%,27%,155,18%,36%,52%,53%,64,56,71%,20,71%,75%,157,90%,69%,55%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
2,Rafael Nadal,271,45%,39%,306,40%,46%,56%,56%,45,143,66%,30,73%,69%,304,84%,66%,58%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
2,Rafael Nadal,600,43%,32%,878,29%,41%,54%,54%,240,368,68%,108,69%,72%,873,86%,67%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
2,Rafael Nadal,338,41%,31%,496,28%,40%,52%,53%,132,224,65%,74,66%,72%,492,84%,66%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
2,Rafael Nadal,87,44%,30%,158,24%,37%,51%,53%,45,44,66%,20,68%,75%,159,91%,70%,59%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
2,Rafael Nadal,314,48%,41%,337,45%,48%,59%,57%,61,140,70%,34,71%,72%,334,87%,68%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
2,Rafael Nadal,739,44%,35%,991,33%,42%,54%,54%,238,408,67%,128,68%,73%,985,86%,67%,56%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
2,Rafael Nadal,442,42%,32%,619,30%,41%,54%,54%,177,245,67%,77,68%,71%,624,87%,68%,60%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
2,Rafael Nadal,105,38%,28%,183,22%,37%,54%,55%,72,42,79%,18,70%,78%,186,95%,73%,62%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
2,Rafael Nadal,239,52%,45%,243,51%,50%,60%,58%,34,108,65%,22,72%,69%,244,84%,66%,58%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
2,Rafael Nadal,786,45%,34%,"1,045",33%,43%,55%,55%,283,395,67%,117,69%,72%,"1,054",88%,68%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
2,Rafael Nadal,446,44%,32%,649,30%,42%,56%,54%,181,308,65%,79,67%,72%,642,83%,67%,57%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
2,Rafael Nadal,181,54%,38%,230,43%,46%,58%,56%,38,97,64%,23,70%,70%,229,85%,66%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
2,Rafael Nadal,627,47%,33%,879,34%,43%,57%,54%,219,405,65%,102,68%,71%,871,84%,66%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
2,Rafael Nadal,383,40%,29%,607,26%,39%,53%,54%,204,198,68%,77,64%,76%,604,89%,70%,59%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
2,Rafael Nadal,92,45%,25%,158,26%,37%,56%,54%,65,32,56%,20,69%,78%,159,91%,73%,62%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
2,Rafael Nadal,199,49%,38%,237,41%,47%,60%,57%,41,92,77%,23,73%,73%,238,91%,69%,58%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
2,Rafael Nadal,674,44%,31%,"1,002",29%,40%,55%,55%,310,322,69%,120,67%,75%,"1,001",90%,70%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
2,Rafael Nadal,350,45%,34%,493,32%,42%,54%,53%,142,232,63%,77,65%,71%,486,82%,66%,56%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
2,Rafael Nadal,84,46%,28%,157,25%,38%,56%,53%,68,55,62%,15,69%,74%,157,87%,69%,59%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
2,Rafael Nadal,272,49%,39%,301,44%,47%,61%,57%,57,149,66%,29,70%,70%,301,83%,66%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
2,Rafael Nadal,706,46%,34%,951,34%,43%,57%,54%,267,436,64%,121,68%,71%,944,83%,67%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
2,Rafael Nadal,184,45%,36%,256,32%,42%,52%,55%,66,112,71%,24,70%,74%,256,88%,68%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
2,Rafael Nadal,24,54%,26%,58,22%,36%,51%,53%,30,21,52%,5,66%,76%,59,83%,71%,59%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
2,Rafael Nadal,225,52%,42%,251,47%,48%,59%,58%,64,101,73%,30,65%,75%,249,89%,69%,58%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
2,Rafael Nadal,433,49%,38%,565,38%,44%,55%,56%,160,234,71%,59,67%,75%,564,88%,69%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
2,Rafael Nadal,297,46%,32%,452,30%,41%,55%,54%,121,161,70%,68,68%,74%,446,89%,69%,58%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
2,Rafael Nadal,7,29%,26%,17,12%,33%,43%,47%,6,11,73%,3,67%,65%,17,82%,61%,54%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
2,Rafael Nadal,358,48%,38%,447,38%,44%,54%,56%,94,184,69%,49,71%,73%,450,87%,68%,56%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
2,Rafael Nadal,662,47%,35%,916,34%,42%,54%,55%,221,356,69%,120,69%,73%,913,88%,68%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
2,Rafael Nadal,208,44%,31%,309,30%,41%,54%,54%,87,117,64%,40,70%,73%,307,86%,68%,57%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
2,Rafael Nadal,44,39%,27%,87,20%,36%,51%,52%,39,33,73%,9,73%,75%,87,90%,70%,57%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
2,Rafael Nadal,262,53%,41%,316,44%,48%,60%,57%,55,162,67%,41,70%,71%,319,83%,66%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
2,Rafael Nadal,514,48%,35%,712,35%,43%,56%,55%,181,312,66%,90,70%,72%,713,85%,67%,55%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
2,Rafael Nadal,342,41%,31%,517,27%,39%,52%,53%,121,219,61%,96,67%,73%,525,84%,67%,56%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
2,Rafael Nadal,41,49%,23%,101,20%,34%,52%,52%,47,50,76%,20,68%,73%,102,88%,68%,56%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
2,Rafael Nadal,316,44%,39%,341,40%,45%,56%,55%,54,156,59%,50,69%,69%,338,81%,65%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
2,Rafael Nadal,699,42%,33%,959,31%,41%,53%,53%,222,425,62%,166,68%,72%,965,83%,66%,55%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
2,Rafael Nadal,225,48%,32%,258,41%,42%,56%,54%,71,192,72%,59,68%,68%,265,80%,64%,54%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
2,Rafael Nadal,250,44%,38%,272,40%,45%,56%,55%,44,147,67%,29,74%,69%,277,82%,65%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
2,Rafael Nadal,475,45%,35%,530,41%,44%,56%,55%,115,339,70%,88,70%,69%,542,81%,64%,54%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
2,Rafael Nadal,421,40%,32%,597,28%,40%,55%,54%,188,230,72%,91,69%,74%,619,89%,70%,60%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
2,Rafael Nadal,53,36%,30%,74,26%,40%,57%,55%,39,20,65%,5,67%,79%,75,91%,73%,59%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
2,Rafael Nadal,244,45%,43%,237,46%,49%,57%,58%,59,90,68%,27,67%,72%,245,88%,70%,64%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
2,Rafael Nadal,718,41%,35%,908,33%,43%,56%,56%,286,340,70%,123,68%,74%,939,89%,70%,61%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
2,Rafael Nadal,163,43%,32%,231,30%,41%,55%,53%,54,129,68%,32,67%,71%,237,83%,66%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
2,Rafael Nadal,68,43%,31%,108,27%,39%,53%,54%,34,47,79%,18,69%,72%,112,91%,69%,64%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
2,Rafael Nadal,243,48%,41%,252,46%,48%,60%,58%,34,105,70%,41,63%,72%,263,88%,68%,62%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
2,Rafael Nadal,474,46%,36%,591,37%,44%,57%,55%,122,281,70%,91,66%,72%,612,86%,68%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
2,Rafael Nadal,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
2,Rafael Nadal,140,45%,31%,189,33%,41%,59%,56%,91,44,66%,34,64%,78%,197,92%,72%,60%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
2,Rafael Nadal,63,43%,32%,90,30%,39%,54%,56%,57,24,75%,14,62%,81%,92,93%,73%,61%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
2,Rafael Nadal,232,48%,41%,255,44%,47%,56%,57%,52,111,68%,42,69%,71%,265,87%,68%,61%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
2,Rafael Nadal,435,46%,36%,534,38%,44%,57%,56%,200,179,69%,90,66%,75%,554,90%,70%,60%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
2,Rafael Nadal,26,35%,24%,68,13%,30%,39%,46%,6,39,54%,20,71%,65%,68,74%,60%,49%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
2,Rafael Nadal,"4,724",43%,32%,"6,848",29%,40%,54%,54%,"1,902","2,943",66%,"1,011",67%,72%,"6,882",86%,67%,57%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
2,Rafael Nadal,819,41%,28%,"1,441",23%,37%,53%,53%,593,482,69%,178,69%,75%,"1,456",90%,70%,59%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
2,Rafael Nadal,"4,337",49%,40%,"4,899",43%,47%,58%,56%,877,"2,259",67%,576,70%,70%,"4,950",85%,66%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
2,Rafael Nadal,"9,906",45%,34%,"13,256",34%,42%,55%,55%,"3,378","5,723",67%,"1,785",68%,72%,"13,356",86%,67%,57%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
3,Roger Federer,25,32%,25%,36,22%,37%,52%,50%,23,23,70%,11,58%,72%,36,81%,65%,55%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1998
3,Roger Federer,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1998
3,Roger Federer,3,67%,37%,10,20%,39%,44%,46%,1,5,20%,3,49%,67%,10,60%,53%,39%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1998
3,Roger Federer,28,36%,28%,46,22%,37%,51%,49%,24,28,61%,14,56%,71%,46,76%,62%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1998
3,Roger Federer,45,49%,29%,93,24%,38%,49%,51%,43,47,62%,20,57%,72%,91,80%,64%,54%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1999
3,Roger Federer,80,41%,28%,148,22%,37%,48%,50%,71,79,58%,53,57%,73%,149,78%,62%,47%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1999
3,Roger Federer,23,22%,33%,32,16%,39%,55%,48%,8,23,57%,10,66%,65%,30,67%,57%,42%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1999
3,Roger Federer,10,20%,24%,36,6%,27%,32%,42%,3,31,58%,9,55%,61%,34,62%,56%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1999
3,Roger Federer,158,39%,29%,309,20%,36%,47%,49%,125,180,59%,92,58%,70%,304,76%,61%,49%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,1999
3,Roger Federer,53,36%,29%,105,18%,37%,45%,51%,62,43,58%,24,60%,73%,104,83%,65%,53%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2000
3,Roger Federer,185,47%,27%,423,21%,36%,47%,51%,250,198,69%,123,58%,74%,425,86%,65%,54%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2000
3,Roger Federer,30,43%,29%,56,23%,39%,51%,50%,33,27,48%,14,60%,70%,54,74%,63%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2000
3,Roger Federer,75,28%,26%,143,15%,35%,45%,48%,60,108,65%,42,58%,68%,147,74%,60%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2000
3,Roger Federer,343,41%,27%,727,19%,36%,47%,50%,405,376,65%,203,59%,72%,730,82%,64%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2000
3,Roger Federer,80,46%,28%,152,24%,38%,51%,53%,99,55,55%,29,58%,78%,153,84%,68%,54%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2001
3,Roger Federer,236,37%,30%,360,24%,39%,50%,52%,238,173,64%,93,59%,74%,364,83%,65%,53%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2001
3,Roger Federer,88,43%,26%,189,20%,36%,51%,52%,125,94,80%,40,63%,77%,193,90%,68%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2001
3,Roger Federer,132,34%,35%,191,24%,40%,48%,51%,65,134,68%,41,58%,70%,191,77%,63%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2001
3,Roger Federer,536,39%,30%,892,23%,38%,50%,52%,527,456,67%,203,60%,74%,901,83%,66%,53%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2001
3,Roger Federer,89,42%,29%,166,22%,38%,52%,53%,97,53,64%,30,65%,78%,169,89%,69%,53%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
3,Roger Federer,301,42%,32%,507,25%,39%,49%,53%,293,210,68%,111,59%,75%,520,87%,67%,56%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
3,Roger Federer,37,54%,25%,94,21%,35%,48%,51%,48,28,54%,33,59%,79%,94,86%,68%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
3,Roger Federer,93,44%,37%,127,32%,42%,49%,51%,66,87,67%,23,57%,71%,123,76%,61%,49%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
3,Roger Federer,520,43%,31%,894,25%,39%,50%,53%,504,378,66%,197,60%,76%,906,86%,67%,54%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2002
3,Roger Federer,22,36%,20%,62,13%,32%,49%,51%,38,11,55%,12,63%,76%,62,92%,71%,63%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
3,Roger Federer,424,41%,42%,628,28%,48%,57%,60%,392,257,68%,178,59%,80%,642,87%,72%,60%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
3,Roger Federer,125,40%,36%,161,31%,43%,55%,56%,135,43,67%,28,63%,77%,165,92%,70%,58%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
3,Roger Federer,185,41%,41%,204,37%,47%,59%,56%,125,96,61%,51,58%,74%,213,83%,67%,56%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
3,Roger Federer,756,41%,40%,"1,055",29%,46%,56%,58%,690,407,66%,269,60%,78%,"1,082",87%,71%,59%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2003
3,Roger Federer,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
3,Roger Federer,403,39%,35%,538,29%,41%,51%,55%,379,169,73%,99,61%,78%,563,92%,70%,57%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
3,Roger Federer,110,47%,36%,147,35%,44%,55%,57%,91,41,80%,24,65%,78%,154,95%,72%,62%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
3,Roger Federer,140,43%,34%,201,30%,41%,51%,55%,93,75,68%,33,59%,78%,208,88%,70%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
